generation,best_fitness,mean_fitness,std_fitness,best_so_far,run
42,18.94928556845359,20.815301562075643,0.8269035408520855,17.862873883832776,2
43,18.533907960581374,20.546509744525604,1.138281171094863,17.862873883832776,2
44,19.13907194296653,20.914559636569003,0.8776994046149257,17.862873883832776,2
45,18.73622914957372,20.698771555488747,1.0438050565756654,17.862873883832776,2
46,18.400000000000002,20.871133888219294,1.1142728919921436,17.862873883832776,2
47,17.8295630140987,20.79368770218399,1.0277299690791082,17.8295630140987,2
48,19.513552872566002,20.934274316029914,0.9069499545329692,17.8295630140987,2
49,18.140175425099137,20.58813340485363,1.1137985272104016,17.8295630140987,2
50,18.919090595827292,20.681506722044272,1.064712302086737,17.8295630140987,2
51,18.478232998312528,21.01702571838145,0.9305145090901785,17.8295630140987,2
52,18.908304597359457,20.852567858680917,1.0348888323336574,17.8295630140987,2
53,17.61980390271856,20.809569077255983,1.0864131912645998,17.61980390271856,2
54,17.114642819948227,20.471217316148657,1.1284575250144997,17.114642819948227,2
55,18.878232998312527,20.80094437800035,1.04643723294542,17.114642819948227,2
56,18.811871208194287,20.51226736367106,1.0629492652158332,17.114642819948227,2
57,19.00830459735946,20.68334243874583,0.7728841382649118,17.114642819948227,2
58,18.659126028197402,20.80482315516207,1.0258546137698288,17.114642819948227,2
59,19.059591794226545,20.78617353569311,1.0027041066185947,17.114642819948227,2
60,18.159126028197402,20.675762775212508,0.9799635711255258,17.114642819948227,2
61,18.20293863659264,20.734889825876717,1.0183654709520447,17.114642819948227,2
62,18.71909059582729,20.469454510503073,0.9625616873548567,17.114642819948227,2
63,18.3295630140987,21.070548006333308,0.9630071413985881,17.114642819948227,2
64,19.05758369027902,20.790963485040848,0.8856746895352036,17.114642819948227,2
65,18.834846922834956,21.18298800897288,0.8744907049411164,17.114642819948227,2
66,18.830950643030008,20.857632779135184,1.1613643661393929,17.114642819948227,2
67,18.229563014098698,20.463812288689272,0.8363186369221866,17.114642819948227,2
68,19.013552872566002,20.904435046947725,0.9579184492632603,17.114642819948227,2
69,19.340967364599088,21.141283341661012,0.9830778338348581,17.114642819948227,2
70,18.460232526704264,20.902175769593676,1.1124237800752372,17.114642819948227,2
71,19.33390796058137,20.76781116324069,0.7544021452502688,17.114642819948227,2
72,18.599999999999998,20.97763551771562,1.1050492321494763,17.114642819948227,2
73,19.23622914957372,20.80322951545235,0.9553192079808762,17.114642819948227,2
74,18.757583690279024,21.098601258437526,1.2304127166195356,17.114642819948227,2
75,19.21909059582729,21.02613500231986,0.9584044230322621,17.114642819948227,2
76,18.71909059582729,20.56942912754562,0.8508498834633006,17.114642819948227,2
77,18.30384048104053,20.50542610841722,1.0905602643622925,17.114642819948227,2
78,18.61980390271856,21.218796038461456,1.1283744381405065,17.114642819948227,2
79,19.456465996625056,20.97793790430204,0.7402087190602449,17.114642819948227,2
